"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56"
"557",2021-11-14,-20.4364581773302,-3.06269383549998,3.71181603805432,-7.01300222596322,10.662534076144,6.53983392643281,3.042783974537,-39.9888959585858,0.853956266778777,-2.03905899962999,1.99413414326945,3.53182076794428,6.99115025673361,3.85460432986975,-17.6919066308918,-2.51065738385047,16.625881491421,-1.98731437384246,-3.26702300621372,-4.25673630442525,-3.31119712555846,-21.7675114849925,28.6270733955239,-37.3010078000642,5.2168413260882,-34.0238200161314,-4.96447564458799,-0.490070634093392,-15.9481797813636,17.6613688182772,43.5243537432727,24.3133992251559,15.1034006314245,21.7278261035986,19.3310400862795,15.530329490059,42.5087335928671,42.9669776584184,50.7131387832577,-20.9721893708419,-367.888880936935,-18.4909769342213,25.8952663971183,46.6259875724169,35.9763465975116,17.2329571090009,-152.17439199693,-60.2278344258392,-1.15420461239875,5.70710991287298,14.9661688618279,35.9888991768241,35.0580991530507,-0.184619238493889,-29.4171529342085,-13.3115722217334
"558",2021-11-15,4.59495758925516,8.40307396732984,-4.88126774731759,11.8903980590556,9.4978384124593,9.1452281479089,-26.1612510935486,11.1832456966417,6.07055186271426,6.84652455575211,7.34455280707926,12.095065865727,12.1595036837142,-2.92123862035469,11.1740426429294,25.7673077480047,6.02320334039105,3.42766382646257,3.84203956120459,7.99011692544414,-3.29185111411962,40.2073204328181,-18.1838270071993,15.3614491957557,-22.0059480873683,5.53972204476462,12.773061529881,4.62847778046543,33.3432769466765,53.0270855696506,34.5293817206108,24.7861888505444,31.2818215179785,31.7674968004276,32.6538179670303,55.0490000085152,54.18735053859,58.7171990212866,-4.27926321866687,-300.676464997277,2.35686179246866,42.7539275428343,59.7167722971067,50.3600536879112,32.9007058870235,-111.45191456449,-33.8145222874787,18.8061084911214,29.4513202599741,38.0857845452947,52.1232614816403,49.0655921365441,18.3043122700408,-5.38925373626998,11.4262528457826,-18.0205756826407
"559",2021-11-16,6.70778637792411,-6.04886073457238,11.5224014181345,9.2371172619331,8.41991461504416,-28.5024223205007,8.72891785531242,3.56592514315658,5.11497859402965,6.3720692727891,11.3346855479546,10.9235031091612,-5.59811485703901,7.96872555292856,23.1613167074697,3.55457156561059,1.79055339079223,2.44586679024569,6.12435501678953,-6.77066705621293,37.5261711507077,-23.3661874397931,12.4678491966492,-24.8795021518921,3.60389998841289,10.4520315234833,0.662771263920537,29.7490583454408,50.5413073981187,31.7559927373806,22.5069149748576,29.4555620032174,29.5110283334472,29.3047071348403,52.2013255690417,51.3315037420527,56.6198600625512,-8.1598809483086,-313.807350018485,-1.51637906361389,39.4256823101906,56.7698680022536,46.7795086795082,28.9059055407258,-120.81709513587,-39.0447163248393,15.0381896017207,24.7367699295566,32.9245030619798,48.1817433489747,45.5727824855131,14.0936362075344,-10.1867756955755,6.70577683096506,-26.9678216680812,26.6707426467662
"560",2021-11-17,-8.77946837447983,10.2556005643549,8.72738793037011,7.99653198288855,-30.3016701880059,5.99330711502633,-0.38268116359343,1.61488333241042,4.14402039054478,10.0752346321641,9.71493502516028,-8.21151403977591,4.0956727322614,19.068731426201,-1.10443914357086,-1.49528993629096,0.208946333579388,3.99634503450375,-10.5883657944298,34.1186071952996,-31.5001302186038,7.21421621395584,-30.2875349679801,0.538844327480774,7.59277373134603,-4.00960175736976,25.0163073356768,46.6351605163097,26.8398494461738,18.3727451159424,26.5767898240789,26.5957879424018,25.1620583599915,48.3497604511985,46.8337969833085,52.9596142468544,-15.0380925845256,-334.484754051927,-6.68927026766233,35.1577234797939,52.6978918488232,41.124009549858,22.0062631790529,-137.167618394104,-47.2877247344984,9.87829242894069,18.517952356937,25.6647201757201,41.9350092723347,39.5817745730681,6.81615787633532,-17.7627743613436,0.110767209130562,-39.0451135588994,17.6716310137229,14.3968689122172
"561",2021-11-18,12.7400352073403,10.2292377372735,8.66844182480428,-29.424671536178,7.77669552396645,3.28885584445514,6.19239534526206,7.89502147692126,12.5052359545531,11.3738555349473,-6.06965970992987,7.27954561081262,23.1724962642751,4.93251327367788,3.63684635055416,3.95719474178226,6.82097356162104,-6.95329464279642,37.2459978531504,-22.968139426393,13.9797785035844,-22.2115897378256,5.31999368504525,11.3304287866743,0.771069964337553,29.6494451432832,50.856530639606,33.1423259415786,24.3636736144171,30.8758764777522,30.372578337166,29.5831621384369,52.2833011991449,51.79822865145,57.6355897861226,-5.28389537016166,-304.502375474405,-0.0280117543067403,39.8398702698454,56.9824752339212,47.4649731725864,30.7953478823076,-114.35714820326,-35.5878937772206,16.4933193761736,25.4735486440468,33.4741925983428,49.0236427635105,47.1949093212959,16.8388254669803,-7.1831506150856,8.53621810415698,-25.3430778261278,27.5177305250979,26.0834989740897,18.0132695318833
"562",2021-11-19,5.71614391132694,5.62463341923706,-31.5774902845604,6.44568686151596,-0.329010493973823,-0.274221264363929,0.362799825747599,6.20113116367411,6.44422515672965,-10.5825654669799,3.30667990336173,18.0563185696563,-4.30517102755842,-6.6213483802338,-5.10904576807531,-0.497024762329213,-14.373054421618,32.7022995835584,-34.8908061298508,3.10227707996473,-38.3278859914541,-5.78913083403822,2.27790462489365,-8.8701003515661,22.3913974003028,44.5381286079446,22.6564044803139,12.408204096166,21.1377897453837,21.5776247760387,20.71371673948,45.8313723887425,44.013327459535,49.6546072014762,-24.7682891034328,-371.267199620424,-15.1550096879633,30.4662017255139,49.7292018583278,37.1762354542541,15.4897322104076,-159.995216616256,-61.3338478187324,1.72441825353781,11.5532529848969,19.9395773485047,37.2137844562806,33.7172143062009,-3.25504418527545,-30.2694289460123,-10.0525684905561,-52.7843869289783,10.135462559798,6.19374570710686,-5.81804658329384,-3.37697516615875
"563",2021-11-20,3.34962792657669,-33.9663771768197,5.65784073060826,-0.996627937619201,-1.88221258043562,-2.34090918815039,3.00288917965827,3.24279726020103,-13.90248682258,1.24155606163894,16.4577757758351,-7.23185403154836,-10.636860669424,-9.71937941866584,-4.95867944273938,-19.1718103614625,30.3896284206776,-39.2656197756348,-0.788237721621627,-45.0024529954791,-11.4689187015079,-3.06120504977766,-14.744844942569,18.7093549087116,42.018602060048,18.6104007417138,7.24843086986971,16.1237934560964,16.4849417161164,15.4780811857643,42.549034098715,40.7383428218754,46.4051475983284,-33.4556103525279,-405.920079927807,-23.8269724028506,25.0301819941788,46.0182856883181,32.6758000796226,8.99554012070527,-180.902479139268,-74.8127060093886,-6.70165149323241,3.55836604001727,12.9650850529618,31.8864468118247,27.8036254517135,-12.6787866923925,-42.4658933825325,-20.6436540429678,-68.4718393039924,1.10535056288025,-3.01194904894605,-16.5756681472276,-13.9406518132943,-12.0543178470907
"564",2021-11-21,-36.0694819221091,4.61394656392374,-1.47033215336589,-2.233056222862,-3.12555477629942,1.67001201881969,1.35519612105781,-16.4244415220608,-0.549847390674329,15.4762649101907,-8.30414679034768,-12.1151047983259,-11.8047742453376,-7.58161589099052,-22.5733426511021,28.6388926552262,-41.8761048875441,-2.45235704351536,-47.7627659133047,-14.1735500948618,-6.20030344365662,-18.7500682946144,16.0998352609279,40.529609646861,16.740140784869,4.9581139685891,13.6483829377763,13.4855440189795,11.9932484045873,40.3088301416672,38.8088708010362,44.8291644628242,-37.5035990779772,-423.503054863651,-28.9482560378671,21.4677772094105,43.5443401334714,30.0245186797498,5.73833220458863,-191.002122539152,-81.8033551026654,-11.694324330972,-1.62735807652526,8.38607198080377,28.743044044889,24.7613203112195,-17.3617456413937,-48.9078962213951,-26.9427911485426,-78.5783753391981,-4.7631597717133,-8.45782349851225,-22.2237146562741,-19.313038949349,-17.7063804683306,-12.5163740177534
"565",2021-11-22,16.0264705353367,6.37734148768308,0.882588253952479,-1.00947947198504,6.49274438851984,11.0428697523054,1.66403058292414,16.0446207292751,25.973710252044,-0.1194413116573,-5.39953348069915,-2.3660424315234,6.77361837891252,1.3176967252453,43.5053743069367,-17.9143308946764,9.71151678132192,-33.3138649176593,-0.638860679431625,11.5745251480387,8.89279103109868,37.0432651779766,53.1099741432962,30.064511487913,17.7161668269212,26.7274236089483,30.7938415608898,35.6716337354821,57.5610595779568,54.2438000764627,55.8399723120824,-14.2226970503796,-327.587313659666,0.910808900911015,45.3254597166754,61.984272494519,50.3938964361959,28.1195914471902,-131.90989759101,-42.9234648898413,17.5589167624936,32.6291101479084,41.5977954325555,52.1286205621893,45.3536470434164,10.2826464074706,-12.6612158732234,10.0158498184856,-12.6882788737486,36.8050974520455,30.978292470524,15.47215240721,12.5212628811896,14.3024740186429,23.4122700448702,9.703168503504
"566",2021-11-23,-1.66638546484215,-5.17073432413753,-4.3023681235196,4.35941544441879,7.75437226955025,-6.0624067079794,5.64256681181561,16.495474950186,-9.96299938446247,-12.1165532949799,-7.62356248646529,0.470290373959537,-10.282434001412,33.9473480594378,-38.232739949851,-2.67913136519172,-46.111325387092,-8.77467647036645,2.78962037404083,-5.53370596695276,23.3874532898339,42.8458776820111,17.6215405258886,7.06445780657194,18.5723257293776,21.6432849068163,22.7367838781629,46.2191580526111,41.9833402979758,46.1032445534458,-32.9727401770408,-388.633805790842,-15.5663722687657,31.883061359925,49.8033060802829,34.5367301408075,9.06754869951876,-178.329672702898,-67.9778027609076,0.9389863721346,12.9000624900698,19.6017243433074,34.2138505530679,28.3180640544121,-11.0291393582899,-36.199634121656,-11.4196887568304,-51.2461068882419,9.24369976219231,1.16990198079965,-15.0168190696556,-11.6546689705739,-6.58312697851344,2.25875785830753,-25.8726028688724,16.8238066316975
"567",2021-11-24,-4.45293413511295,-3.92355504595532,4.4557901374358,7.7736003721614,-5.85385983398027,6.16983024210183,17.1627858905564,-9.20930043447437,-11.7054742187858,-7.51112206207679,0.495040815133678,-10.0608588400815,34.3186623023283,-37.1245655919357,-1.97238578737845,-45.5705540661239,-8.65701095482011,2.81769143368028,-5.31716806156118,23.8206884749225,43.3055156353644,18.1909324245942,7.41162304700378,18.663412020042,21.6690425309571,22.8985958726655,46.5250704913318,42.4513819506073,46.4773243683132,-32.4714452774572,-388.069240057076,-15.5237808601469,32.0285959750946,50.0904926929924,35.0664977220299,9.70129016206099,-177.270859858798,-67.7775599870195,0.979426514664482,13.0898162966957,20.0643500110256,34.7478866452089,28.8196926125649,-10.6029726478451,-36.0322905261525,-11.3697957849904,-50.9102795531242,9.76890446202218,1.97466219590995,-14.2086520703547,-11.2222973623159,-6.44828299279334,2.30637951732236,-25.5878757532733,17.3078621012527,6.8036212297174
"568",2021-11-25,-2.17177128629317,5.36626898155047,8.0450022719045,-5.78010278043002,6.74954566657261,18.4528426512682,-6.92987495083359,-9.81295425523763,-6.47637739016983,0.798806288768428,-9.969228949704,34.7329204379352,-34.9760378407372,0.163909075972124,-43.091860353801,-7.60092476862757,3.12502006243183,-5.21526994459741,24.3109046398064,44.199193770713,19.9111472957431,8.99605347177855,19.4616604427764,21.9253147546912,22.9835449977954,46.8759825945515,43.3639445910925,47.6068905023433,-30.1932515724043,-383.233154723211,-15.1332444717523,32.1125607167153,50.4243150325412,36.1022538084956,11.6139515476923,-172.478948118815,-66.0993054869613,1.3249223820129,13.2087162073431,20.6090442642571,35.794817749039,30.3328683042199,-8.68212747841934,-34.6587878198906,-10.9691601375809,-50.6838925128714,10.3950192578596,3.55653382841982,-11.7720093449438,-9.28130690521834,-5.36349983430936,2.6683554356142,-25.3829790301535,17.891927151104,8.316194210991,-42.0794818989651
"569",2021-11-26,6.20788492946777,8.56648357168248,-5.56984029457995,6.79077460764183,18.7353686462283,-6.05396768974596,-8.67362714002417,-5.52425523668601,1.36683762281058,-9.74274139517955,34.7672034524889,-34.4987329761171,0.987116496048328,-41.6005199661559,-6.63351711804408,3.68504538838301,-4.99105607809169,24.3569130439856,44.4004922093365,20.5758491238961,9.94879701059189,20.1896635851,22.3809284647428,23.1531413168374,46.9126330166691,43.5722667831939,48.044546742836,-28.8241195524668,-378.841708339509,-14.4550897365596,32.2668547760167,50.4625581688996,36.341785255516,12.3570022784044,-169.600766528779,-64.5818274526418,1.91150498641821,13.4120809033735,20.6767160793147,36.0399964459815,30.9222690659334,-7.5290479935598,-33.4220525914875,-10.3034719226453,-50.3202702477582,10.4786067863221,3.93153363489283,-10.82044839813,-8.1167772793457,-4.39074457227737,3.25750256478016,-25.0716786284631,17.9750854080484,8.67903372177142,-40.8623741724478,-25.6885008800158
"570",2021-11-27,5.7463671202303,-7.92095322198847,6.1219842313221,18.6132785739624,-7.1614573128068,-11.2163892221442,-8.87714580217043,-1.69147065327042,-12.2080575683761,34.2827243780862,-34.7364334409883,-0.0688400417219209,-44.9387721504348,-10.0387456942306,0.682896622764568,-7.36989472703074,23.7761886850854,44.2875911742218,19.7112415002984,7.8099292527993,17.6282316443424,19.9488876446249,21.3972061535692,46.491868230836,43.4429164401489,47.467526649816,-31.9065958896601,-394.286166805066,-18.0599252424404,30.706195150068,50.0576819098035,36.1793008404314,11.3644316357956,-176.099077646859,-69.9164747692053,-1.19377361617386,11.4004660068363,20.0088999578082,35.8602029342463,30.1248859760382,-10.139713605346,-37.7679637548726,-13.8133199022837,-53.8410811664807,9.70305992931946,3.63678762192639,-12.1237431446493,-10.7606129662052,-7.80763521111554,0.163520880255242,-28.0247896499834,17.2445567517642,8.37551657702855,-42.5494270362332,-28.783947073785,-18.8125414601948
"571",2021-11-28,-8.00868198491959,2.52204597427659,16.7839360812399,-6.69168485883159,-10.2809433867227,-11.9247065049335,-4.59348391952431,-12.3201725777235,31.7574150955046,-37.7827006463948,0.34996725641755,-43.7452952222393,-13.1313591314851,-2.16259490277582,-7.4970690123972,20.8410569860493,43.0206659470547,20.0314090058837,8.55282891696588,15.3038183591186,17.6463345918875,21.2896185377836,44.4271695243545,42.149384056853,47.6666925832625,-30.8667733197404,-408.290391314953,-21.4690630380294,30.598645219783,48.1265869115745,34.711325443563,11.6831608206615,-173.970804788117,-74.7498727307637,-4.12727631036917,11.2467928163004,16.9095347213645,34.3765651308605,30.3625776391948,-9.30987978120669,-41.7024921177155,-17.1254502910416,-54.1358276063822,6.19716909059862,1.39532590697541,-11.7640035821208,-9.94529989502907,-10.8987302833279,-2.75307542554965,-28.2931853607261,14.0248646962289,6.23248548315503,-42.119470659092,-27.8582029847684,-22.2326088510781,-11.0585318588635
"572",2021-11-29,5.35795612641165,17.8977881580253,-5.83435190170024,-9.65007341309749,-12.229953780321,-3.58601955489387,-6.67349047406925,33.7441547473067,-35.9282381762255,1.15949836314905,-42.9107382960891,-13.4294346024936,-1.17077977808378,-2.09647188878919,23.1472118838642,43.7917828681084,20.6880681436009,9.09152145125334,15.0884723186791,18.4520845192511,25.2414011617635,46.0473280584905,42.9365519027598,48.1009953278198,-30.0847896692128,-409.536030964716,-20.2714209661173,34.0808240497527,49.6399731575839,35.6044893435504,12.4237598643231,-172.310594704172,-75.1621068028574,-3.09276302946122,15.6971556529657,19.3354158321654,35.2791002968869,30.9525625079402,-8.6382885455524,-42.0238189567316,-15.9529853059602,-46.4117027370765,8.93780268424259,2.75863050268371,-10.8074840129094,-9.26058656899863,-11.1401020424626,-1.71676950416099,-21.8679415668452,16.5386483762427,7.53570271471901,-40.8909678491956,-27.0512466375962,-22.4875448197437,-9.93014570598248,-26.0293903306115
"573",2021-11-30,17.2359962638238,-8.89710634908205,-12.5929114891449,-9.86080027906657,-2.56726179459417,-13.234224626406,33.3045012975151,-37.0320158274089,-1.70091503472858,-46.7490848798546,-11.0453204704794,-0.184100273937299,-8.3659719297638,22.6322552101955,43.3320151560512,18.3927361440905,6.64804909128445,16.8654587840004,19.2407069184736,20.6576874300885,45.6823339510974,42.4664134605969,46.5989471748803,-33.5838794788101,-398.91888364552,-19.118133355472,30.0452056151819,49.2960515122609,35.0701518249981,9.88901861505429,-179.640872419821,-71.528082518947,-2.11258333542061,10.5437977771677,18.7793865683354,34.7382699717047,28.9539802794602,-11.5649190481014,-39.0900711956756,-14.8599231082241,-55.3484872899977,8.30431782897211,1.94037509607008,-14.0150472154301,-12.2062243780142,-8.85426403568085,-0.766112878761183,-29.2957379185872,15.9527657383879,6.75227498958988,-44.9697025015872,-30.4791401008853,-19.9792489060353,-8.91155774511038,-33.6997350073324,-19.3788532051738
"574",2021-12-01,-17.9775795447501,-17.5010751139616,-11.1680332474464,-2.8462094464022,-15.9383082073064,28.7803211761763,-50.4799934193518,-10.2177865782398,-53.2077618466143,-12.4152430405466,-0.503547987444412,-11.0084544571364,17.352709121542,37.7529589517194,11.5294068466847,2.5004006145822,15.8035647320505,18.9454384102948,18.6831094731051,41.9537378587393,36.7840947992697,42.0887605872284,-39.5748108397858,-405.508993030194,-19.6091760822423,28.2692951629679,45.7950808895623,28.6370128541654,2.24627726926733,-192.298583615869,-73.8683018034131,-2.580984899204,8.22831330321941,13.1387153767206,28.2518527369714,22.9029932713702,-16.6611607004736,-41.0480353264975,-15.4400285629885,-59.4464604819204,1.8994946975425,-7.83644727961343,-23.7661138839506,-17.3782630982418,-10.4336920926783,-1.32160088877928,-32.7702062022849,10.0486913211529,-2.57383401446506,-57.4194152208083,-36.5473978517288,-21.7718844422707,-9.56213270141914,-37.3581769283083,-27.8122557520367,-13.5093211119896
