"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56"
"587",2021-12-14,33.2365027058765,22.7176060294271,20.3858886679395,20.7550689705228,18.4220543488145,25.3861988479051,34.4462743041893,32.192455053517,49.3777276828695,-14.0496222593213,-189.811045954156,-20.4093459031607,34.1454912905308,38.7906125096815,23.4480597819495,14.4920044517007,-139.007198459912,0.181657730580939,-3.29103151774419,15.6996943435354,1.92397733949354,23.0292671294346,65.2713824420741,4.54340456589888,-32.8838373720313,-16.265774231566,-46.5457993675528,-10.7557143640667,-15.6944365456365,-8.40694337419127,3.89175670163315,-4.07535549499793,-2.06971045586116,-22.0942588231511,-1.54573951031013,-10.0564974761791,-37.9751866580676,-11.8787645076999,-14.7978920617486,-10.3962607279671,-26.3814541022066,-44.2736599429741,-21.7988079953039,-11.720642173407,1.65425198947745,1.60985559191058,-15.4275398621,-29.241160424954,-15.9032664642929,-18.8637706036645,-25.6132045699992,-26.7511561426228,-19.3114466069691,-13.7451411653008,-31.2116902272701,-32.7658521794528
"588",2021-12-15,14.6996868442936,13.1487695850805,14.4939935807177,11.9685972485218,18.401131488077,28.6932530594739,19.5083690559386,44.0745170001937,-24.5294526581216,-214.974063922521,-30.0501421810508,27.9117838003365,33.3547295909532,9.06634510878654,5.44794646143457,-161.204123048536,-8.5865366503109,-11.6600585572908,7.63242027022947,-6.88827586688607,8.50673861786028,60.4811210434989,-4.4153486395569,-43.7578170918419,-25.7970826801322,-60.7212618862862,-20.8223286898897,-37.6164415486612,-20.0903159022921,-5.22209792145497,-12.6894485336259,-10.5345041883738,-34.0302041935662,-10.8803383628354,-30.9987735840919,-52.9827492197612,-22.5971787138797,-24.4068573886915,-19.6565632585756,-38.8660975106853,-57.6847308712188,-45.0733435842373,-23.9834431816558,-7.86325017247201,-6.7176088644728,-25.2194139468632,-42.1402857178887,-26.7961417946139,-41.6728025031468,-39.5251862348585,-39.1405029876052,-29.5208601386444,-23.5020172601492,-44.4409575098155,-45.3792991707127,-34.9178461120888
"589",2021-12-16,10.0658270602948,11.8412620175415,9.22530217817052,15.3993202124116,26.2153749960161,16.9603660347884,40.2480603888875,-28.9947058491292,-226.658594846586,-34.149141605274,25.2328052664756,31.013573253821,6.15317517345103,-1.04742428433648,-170.663881259429,-12.6541540508365,-15.2190620814384,4.16532794316583,-10.6834404621813,5.54096044031338,56.7786391085803,-8.23420518097038,-48.3686681184716,-29.851215421173,-66.8137843255583,-25.1576078986969,-42.1292540999048,-28.4060938822729,-9.10797842958402,-16.3430699832791,-14.1357865652893,-39.1605109204931,-14.9003349997118,-35.3438071646717,-63.6181458523958,-27.1682961346407,-28.4836117508324,-23.5971833007527,-44.232637364867,-63.4603162931971,-49.9395034328918,-32.6367424276739,-11.9232137712334,-10.2516943644202,-29.387214336255,-47.6854585658917,-31.4873368941238,-46.4777015413769,-49.3013410245051,-44.4268735102104,-33.8549083314676,-27.6559224730582,-50.1285954721238,-50.8116625544559,-39.5437284904473,-40.7100851793912
"590",2021-12-17,9.78714716015095,7.09520400889473,13.055021846208,24.2726647453784,14.9483633636727,38.8152054201478,-34.7993256859528,-235.677338198582,-37.3315083221755,23.1410731231154,29.178600239395,3.85383680921918,-3.49835029917117,-182.90140735968,-15.793695312145,-17.9818675654358,1.45878516697648,-13.6572116876565,3.20108466216829,55.3610069664292,-13.1509294896503,-51.9383023904171,-32.9980468146228,-71.5689361626031,-28.5536880562952,-45.6882440136013,-31.5907769060165,-14.08767208705,-19.1714871976591,-16.9308408335348,-43.1639503523511,-18.0486376136537,-38.7691641501685,-67.7205432288531,-32.9993462663321,-31.6394518928132,-26.6553347155746,-48.4197216374674,-67.9824404191489,-53.7742785739399,-35.9981722639187,-17.079026420455,-12.9873482672205,-32.6214103954886,-52.0112382751647,-35.1595780531004,-50.2628761039548,-53.1252563194049,-51.1106425617267,-37.2096918125609,-30.8791024003302,-54.5648618232826,-55.0631713054445,-43.1866627991177,-44.3516378177622,-34.898125128152
"591",2021-12-18,4.67263774901034,10.459881742259,22.0634483984135,12.5996293573073,37.1693544456051,-37.9714604368685,-252.720804915025,-40.9501975273188,20.8251578491822,27.0923278200124,1.17124615833418,-6.31249512681471,-189.640098172475,-21.698351222924,-21.1229599025,-1.53831280086546,-17.0375869432384,0.472734705585446,53.7427111752948,-15.8786061449051,-58.6763922123124,-36.5751985214253,-76.8354184154212,-32.4134101136813,-49.8358636022802,-35.2447122508558,-16.8705114797831,-24.4852012354719,-20.107653658705,-47.5986111645076,-21.6261392895813,-42.7589690568278,-72.4257877111203,-36.2813291328654,-37.5408136525419,-30.1307101638812,-53.058572906115,-73.1202203334151,-58.2387270749203,-39.8522905717446,-20.0013499308215,-18.0797265183405,-36.2963835930146,-56.8045471159006,-39.3311338418697,-54.6674513153176,-57.5082637933569,-54.9251092764754,-43.4267488574234,-34.541125388023,-59.4814239876319,-59.8920670850497,-47.4237505913483,-48.5243619849016,-38.3413356984817,-30.6361467705201
"592",2021-12-19,9.22587069196009,21.0217237678433,11.4974575074058,36.3854619466137,-39.4945979272653,-256.638048020375,-43.7810291746085,19.7243108934495,26.1088286233879,-0.0873314266567471,-7.65224944475833,-192.873891607827,-23.0654083474642,-23.5681508955718,-2.96246677687469,-18.6307525378221,-0.807059122890507,52.9752030311009,-17.1868477909386,-60.2434173423841,-39.346483010904,-79.3371104209735,-34.2320619975516,-51.7810323556723,-36.9828564915796,-18.2044943839665,-25.7297471397224,-22.5572140715134,-49.704503246685,-23.3114318021041,-44.6297907004162,-74.6631696024008,-37.8537681594936,-38.9326112181761,-32.7981273998832,-55.2607575461671,-75.5400067996321,-60.3317533542719,-41.6842766322851,-21.4007735174697,-19.288918049896,-39.1042399035599,-59.0793888041317,-41.2954426029776,-56.7320738963149,-59.5909053195945,-56.7508782052265,-44.9128601282505,-37.3266752372961,-61.8141005284368,-62.1654552019706,-49.4095592168003,-50.5064043996787,-39.9886407911903,-32.0054958016966,-30.0316460751399
"593",2021-12-20,19.1807563355064,9.57432542127666,34.9857380714189,-42.2354012077519,-263.495850288188,-46.1948594800915,16.4152514795581,24.3710058563216,-2.28338648013178,-10.043808092043,-198.690471668297,-25.4585140756423,-25.6688633408185,-7.22192138079273,-21.4454631653026,-3.04015915032422,51.6256987488044,-19.5390065972037,-63.0306127611343,-41.7449159207149,-86.7825985640063,-37.444736457422,-55.1751886093994,-40.0838185209176,-20.6019935592041,-27.9427546156839,-24.6925245496359,-55.9418422913204,-26.2881627887936,-47.8942759293156,-78.6537414881531,-40.6787626344806,-41.4068036622383,-35.1397999580718,-61.7525001876172,-79.813580869106,-63.9840506440285,-44.9509522141065,-23.9140159572937,-21.4379490726768,-41.5862892571751,-65.7542515583931,-44.7642204466262,-60.3348935583807,-63.3036190104435,-60.0286447156565,-47.5534056199225,-39.805733537401,-68.6275563917282,-66.179621985705,-52.8749395246294,-54.0389444289314,-42.9450097875702,-34.4380112058252,-32.4061382746767,21.2385676478396
"594",2021-12-21,4.78867057918002,31.5627095236037,-48.9467950291554,-281.092541162431,-52.2740483480722,12.5367662662022,17.2366656935554,-7.7473167080316,-15.8926387157144,-212.933701674173,-31.5951590250759,-30.9572090840015,-12.2530906090453,-32.9469158630947,-8.59542421522442,48.2592652108574,-25.2989286868409,-70.0252854189187,-47.7802872141083,-95.6438856949716,-50.5123951748086,-63.6176283264373,-47.668416834058,-26.4731111054453,-33.494705859346,-30.0636973513107,-63.4205279793803,-38.3419373548461,-56.0131356459792,-88.4148544293395,-47.5969971704847,-47.6121506348353,-41.0278850917753,-69.5930273849198,-97.0428264212782,-73.0663359833494,-52.941946222149,-30.0690484331164,-26.826250495506,-47.8251596951288,-73.8736182154559,-58.6887675789125,-69.2931723968225,-72.3864096534253,-68.0564175146729,-54.1723078924434,-46.0350076814891,-76.973642646961,-82.2256121033108,-61.4906317095948,-62.68166239498,-50.1860256782683,-40.5339037126063,-38.3707725342281,16.1448729634463,-98.3706302803549
"595",2021-12-22,30.7176855991746,-50.6044747769079,-285.260604830713,-53.8000264996565,11.5681410306337,16.3546442286315,-10.0069521266514,-17.3364228762793,-216.451426178836,-33.0493865790623,-32.2842339818154,-13.5092107354013,-34.379177722922,-10.8818181529689,47.4710045832587,-26.7213855654525,-71.7770356081221,-49.2942897355639,-97.8556279128732,-52.1512778412361,-67.0759811500824,-49.5405012246655,-27.9229376135684,-34.8847907924671,-31.4106789453314,-65.2866712706062,-39.8642067924533,-59.323625152537,-90.8240762943764,-49.3053074888089,-49.1654610209524,-42.5040770986008,-71.5489572176459,-99.2335779775784,-76.7529510241705,-54.9142142877587,-31.5888307632009,-28.1747348258626,-49.3888726254339,-75.8986157323864,-60.4711802879541,-72.9133609626287,-74.6280971631747,-70.0385327050261,-55.8284095916535,-47.5959132389998,-79.0547062023199,-84.2930752022352,-64.9572671531761,-64.8147052822809,-51.9738267543424,-42.0588351757669,-39.8650000719958,14.9440240326413,-100.643688290496,-81.1585034493246
"596",2021-12-23,-64.5352324102593,-322.173811551212,-66.53831290595,3.26679954272923,8.96536922109212,-19.0557729351397,-37.5390057643526,-246.017202582868,-45.9211316600162,-43.3636412634181,-24.2721963066904,-46.3790316053274,-20.109836632015,35.8685206477184,-38.6784192840554,-86.278809166905,-61.937051325562,-116.803169120909,-65.8833728668551,-81.141703805223,-75.5072197328487,-40.1117292748636,-46.3961226786359,-42.6608187055181,-81.2707455914023,-52.6203751283534,-72.8896980088123,-124.099389049881,-63.6692919936723,-62.0325195185997,-54.8357760166238,-88.2994279755203,-117.593287743011,-91.9722576271689,-82.0413273734411,-44.3695783413951,-39.3486447847098,-62.4543021352024,-93.2381052018823,-75.4104356250963,-87.9669977839574,-105.335456601219,-86.7099877670153,-69.5557338689882,-60.6405678070315,-96.8720016822487,-101.623544208131,-79.4750923649159,-93.9173980410674,-67.0134342409914,-54.7030011281672,-52.3550616587368,3.95306560533874,-119.699991785519,-97.2738850339669,-80.5003417072179
"597",2021-12-24,-273.957647341835,-49.7878584753721,14.2390788394822,18.7703231198021,-6.94863611088975,-24.1678370768533,-183.689514775196,-29.1137522967678,-28.8008896350134,-10.0534751061871,-30.4653451945842,-7.77168977950189,43.6818391517361,-13.5993342576604,-67.2819131956441,-45.3265130470125,-91.7844962787453,-47.6826730964766,-62.3484158504736,-58.0777108375851,-14.6735109768544,-31.3223098429167,-27.8861449248818,-60.1753935021434,-35.7224609150949,-54.7762542696898,-101.611741384519,-33.8375328779849,-45.1896687999739,-38.6473591743129,-66.2031930291115,-93.2855148266218,-71.664846850573,-63.5862388782317,-17.9529711560911,-24.7274474939835,-45.3096064629508,-70.3756175256733,-55.6416702878081,-67.8936270948629,-84.3081036590077,-52.4135534459786,-51.5998130908065,-43.5299250438162,-73.3903482222044,-78.7023781892886,-60.1284438498805,-73.8613327275883,-36.216788095863,-38.1697418840112,-35.9782673689872,18.3791588610099,-94.509001892341,-75.8115996674434,-61.6486189737422,-43.9002253208374
"598",2021-12-25,-22.3117847732555,31.9255331725395,35.1533647826614,12.8098404521311,-1.06233645219313,-135.440712600611,20.5367170484211,-4.95973392256009,12.8272647649061,-3.93212839361522,12.3280550000516,60.7970594044361,5.92546693725212,-17.6917168083406,-18.185305730791,-51.5922178139613,-17.4005993803366,-31.7867914367494,-28.1125076485825,5.24082214240586,7.76868937855416,-3.79094377561896,-26.3426602116506,-7.6670250627138,-25.3718739066111,-63.047088368272,-10.3574867424323,-1.79343686958288,-12.2968117217907,-30.8243572426192,-53.0116634583795,-38.756428129116,-32.015287670962,2.94850785304177,12.704569286267,-17.4552663878861,-33.8307331857169,-22.9558783145523,-35.4209435889586,-48.4246212582461,-25.1382440716402,-5.91921503241159,-15.783164322302,-35.9178690161765,-40.8820946872572,-28.8854357810436,-39.7179935887583,-11.6024834844488,3.63111836942495,-9.47114382142706,46.8189000769252,-53.0280424153562,-41.211610922537,-29.6321849376782,-17.6481246770009,7.39555901138075
"599",2021-12-26,36.0691081916634,38.9228470686893,17.65232660961,4.30509495280619,-123.898098668488,24.4938870044206,3.52745924130401,18.1761402117348,2.1608303861958,17.2407844974324,63.4838821506057,10.5850320866616,-12.481223071911,-8.58080076503192,-42.2165198309804,-10.4602145685681,-24.3370137330695,-21.1800018319394,9.98193997400082,11.8974057320705,4.68571631626967,-18.4671840665747,-1.24927649887885,-18.22312517485,-54.1430276132961,-4.78069254756569,2.81327264550604,-3.08021749759692,-22.6062489854489,-43.8163947227676,-30.7766268926898,-24.7404828093226,7.90126787482525,16.6978470950712,-7.76808455117161,-25.3593761285368,-15.5071277913812,-27.5670384123612,-40.1723738882378,-18.6900528066803,-1.02239526240777,-6.18746303063502,-27.2493269717379,-32.2792981042216,-21.3481057739597,-31.8812386152285,-5.79662289167813,8.13320317940896,-0.354772967954448,51.4548170316986,-43.6099884150672,-32.8853093743511,-22.2977916735133,-11.4698635432914,11.7665907768108,0.25609458100046
"600",2021-12-27,31.6757383777017,8.42661671670489,-5.84657568669849,-147.263078595912,16.0807495210315,-4.92836884999347,0.808290031284924,-9.5562385555467,7.87795537958451,58.3743270544592,1.15672350812217,-23.3984934592602,-18.2133441102506,-72.5298144552643,-23.8102202343169,-38.5399714877492,-34.3032185684681,0.392290122865121,3.25383702340473,-3.87101528874502,-43.8235861622077,-13.5970099872744,-31.8568713349206,-71.0056017568412,-16.0564681838332,-6.82330366093691,-12.4432333589709,-48.9573216482454,-61.5123958888121,-46.0005100892715,-38.5233756633468,-2.10921162000087,8.35093206899913,-17.6707380722291,-52.4131885326926,-29.8454994866767,-42.5558009978781,-55.8136508531006,-31.7186319966744,-11.2502691646117,-16.0568006553913,-54.8235387290534,-48.8431485113825,-35.7375170136795,-46.7411054971483,-17.5235131237999,-1.26337155442331,-9.78756574924959,36.3220954077966,-61.7479143542745,-48.7862074299488,-36.2107457278065,-23.9449909878705,2.64996677375026,-9.22398592167374,-56.0572412149409
"601",2021-12-28,-0.0564204576156374,-15.420527154832,-167.155243056102,9.10041823736866,-12.3360894487154,-7.12329324969362,-28.1028385156064,-0.738182000388922,53.3761272782851,-6.88439099718074,-32.2150763595472,-26.6636383381568,-86.4864838095283,-44.8580515356252,-51.6208709800171,-46.6914719124867,-7.8006521885611,-3.74368545403645,-11.3878273867168,-55.5916117846597,-32.9894131375246,-44.4237288101487,-86.9315769569083,-25.7064731960569,-14.6435430693224,-20.6794788804302,-61.2831548866152,-89.1993278436978,-60.0444512007239,-51.5471747648572,-10.6908386505911,1.56122322927865,-26.3933379508521,-65.1653926389815,-52.1961747460142,-56.3940399921035,-70.6008976364088,-42.9061953743741,-19.5894018707082,-24.7615563266474,-67.91950224064,-74.5694915000771,-49.0331494139744,-60.7967384121911,-27.6098953677283,-8.94226407562947,-18.118174008932,29.0981989192478,-89.8193223103762,-63.4902927355976,-49.3774683986517,-34.6923664737418,-4.81693278486089,-17.6071922038176,-69.5424148753544,-62.9797971949564
"602",2021-12-29,-15.3974111245148,-167.160590537316,9.08917540716555,-12.3355709608012,-7.11258527643462,-28.0771557661229,-0.712153013429721,53.3898861139328,-6.88607115936051,-32.2302275965713,-26.6625530498713,-86.4670641033949,-44.8284619618245,-51.5811503328576,-46.6609908105366,-7.80188611666487,-3.7551407248475,-11.3864346099763,-55.5747636181196,-32.9617477458177,-44.3853774753098,-86.8920373501076,-25.7073778853138,-14.6557252842898,-20.6774970206043,-61.2650251330803,-89.1592613189029,-60.0013825365638,-51.5145573777518,-10.6911674458142,1.55117034483046,-26.3907690690614,-65.1461492362018,-52.1633777126266,-56.3513999422324,-70.5635494734929,-42.9060191226096,-19.6011220281403,-24.7585358386824,-67.8992534518035,-74.5312265101207,-48.9919910182395,-60.760945790866,-27.6092043941232,-8.95249393827207,-18.1148573090927,29.1118557363929,-89.7770148797026,-63.4445681054928,-49.3436714257604,-34.6910769069798,-4.82634724050252,-17.6034366528182,-69.5206000725307,-62.9428739403036,-64.3564270198382
"603",2021-12-30,-159.659847331461,11.7852162849752,-9.49367828309136,-4.01814686557127,-24.4517076234804,1.96154941401052,56.7088336078336,-3.85222655598158,-28.9366503421986,-23.4195698434894,-81.0214437259336,-40.6835057421817,-47.5087678270645,-38.727610395301,-4.70897497566804,-1.13920079797018,-8.5007110732643,-50.9826340155407,-29.1149967430554,-40.4606180356268,-76.7399358015769,-22.0623458561442,-11.7301371474485,-17.5145136639405,-56.4547151809565,-83.628003770071,-55.6017435864478,-43.2498142466154,-7.44787824579271,4.09300903065714,-23.0398906757677,-60.1688987086814,-47.6669764577429,-52.0031134320648,-61.2211244555319,-38.6755366441314,-16.4770885386425,-21.413406191982,-62.7872592162535,-69.3202571961484,-44.801890325629,-51.9191375452622,-23.7930632019968,-6.0738639873669,-14.9124589899238,32.0240537597965,-84.0528355738414,-58.7972581285163,-41.0961501830464,-30.6226879933475,-2.02533681512402,-14.3797729729844,-64.2554579150368,-57.9784950194774,-59.6323803442435,-62.6156585797439
