"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"520",2021-10-08,13.0681415749307,5.54273920587771,-18.9939413823272,-8.81295208824983,-11.3970826580227,10.0380649883433,21.413259870343,21.4348271824831,8.69375273044998,-52.2628108298889,-18.5474167808114,-7.83900309783482,-20.3495236590211,8.79721491661473,20.3476122515028,16.7808259426287,-40.6858156593845,-6.10480078027253,-1.36034492972703,-9.75006932398488,17.6520749241085,29.2572278595336,18.9797571891558,-9.41909392882553,-4.106776009045,-1.71104909972759,-24.5560044441496,6.39576867963482,41.887146559128,11.1493830517164,-76.2945205479452,-10.340562337722,-3.61300625975,-11.8798637688853,13.8300380850367,43.21111897257,9.94101073111908,-64.1002191021474,-16.5770639971913,-14.0262881632918,-19.3848973466993,30.1947639165982
"521",2021-10-09,4.64713136227171,-22.5404636920385,-9.41463146918391,-11.7122177571546,8.49213850685847,21.2011330459137,19.0196103852068,7.54234773362348,-52.7038375419526,-20.4500732182187,-11.8347163197887,-22.3293299620733,8.87540729817521,18.8496575287957,16.7808259426287,-38.3649271780152,-7.21908482904525,-5.95588709189163,-11.1630591207087,17.5410731560863,28.6501248472613,21.343176089305,-10.3774205328992,-5.63213562467476,-0.522025114610336,-26.4210336079281,7.15291363692906,41.9716001382569,13.5256322018222,-74.4360107220222,-11.1359478639639,-2.15418336920678,-9.20249892113224,16.0293671338035,43.3092821194655,11.7243882218576,-63.3384895089484,-15.3481855909545,-12.7837638935486,-18.0783573773902,30.7867694519423,40.6662538016402
"522",2021-10-10,-22.7974628171479,-7.56349267328906,-11.7699429408761,9.05156055156959,22.2086057858151,18.5302383284101,2.32219839640894,-56.6707101468281,-21.0290294268634,-11.121281809717,-21.8767778128951,8.30556864652854,18.8496575287957,12.9811009505616,-44.6399248524956,-9.49269667474238,-3.42813953170439,-10.4594375412824,17.8867478956089,29.0139589863465,17.3159113123103,-10.6026579484561,-7.4911859426496,-2.55025579695702,-28.5464359491134,7.49091684531416,41.9783321245128,9.45529793602273,-80.2762401234279,-12.719883280143,-6.35169131731206,-17.1164684183832,14.1098366508971,43.2782707862328,11.2972807927849,-62.7867186804711,-17.0302611560725,-13.4425336493541,-20.7409970094386,30.8909483433087,40.6218636765345,15.8362902914282
"523",2021-10-11,-4.50295263706712,-7.50405186385738,13.2617967578118,21.3007455343675,18.5391664190104,2.48075781001916,-40.2011054607625,-11.8541754887326,0.772504556244415,-6.51723631930649,9.09636814180818,17.876550316651,12.3866019639456,-27.740168035401,-0.55257455811097,7.83767262273279,5.04789933145366,18.9131702360699,25.0438293577007,15.7418797263234,-7.14084667909215,3.4202931261847,7.42951465018935,-6.39467983135413,8.96958496162376,41.4349966826998,6.7677362914391,-78.9424080913866,0.285428829542201,9.44159212232512,6.52431352606403,20.8677983079929,43.1295042976312,5.03847781597667,-68.7972090257089,-1.35551794604034,1.16676587408955,1.6468887761621,41.1790233931855,40.5409673408543,9.6155972871404,-95.7231671477346
"524",2021-10-12,-6.46692272966112,12.6009072343809,21.0336286024508,18.4607183959056,2.3483223997579,-39.0705824068543,-10.9866953388738,1.22220656620301,-10.1717988080188,7.46138585262776,14.5424255768425,12.7191703179472,-22.5171673178121,-1.82614055142292,8.68253041343522,2.74657073981344,16.8099362288866,18.7405833289061,15.4914210264588,-0.904703497905556,-0.585792596400817,6.61255232210484,-7.7205813386895,5.20083101374306,38.945042877574,6.75606150408803,-78.2242566272383,-2.58624932463914,9.5357812839399,5.41906499477618,18.0707548573299,43.2218865439915,5.25929189687458,-65.0489695418349,-7.09297889866136,1.46910680851524,1.52206626778364,40.3133924030826,40.5822918955737,9.60725342280546,-96.6517674942346,1.56553619211225
"525",2021-10-13,14.7521144705691,20.7516188037082,18.2756543609771,2.98403592006303,-39.048685282056,-11.5374288221921,3.53755181913801,-5.96563459454579,6.4983049301449,13.8465467265837,12.0734091688542,-22.8104319486525,0.394202552378358,10.3367009942835,5.54475495742395,17.4513006267768,17.4522392817298,15.7340295282679,2.19322456909701,-0.12515752449859,8.06374991694905,-6.56056335772736,5.90003198692089,37.7128111476128,6.98894104227648,-76.862561752926,-2.7653375273152,9.77601317772818,5.77246932064761,18.0707548573299,43.0150533801141,5.22525687628389,-62.1798933166075,-5.8308877145918,1.19557570969383,1.56150177544683,39.890677566209,40.6212096564754,9.66494031819261,-96.6797157355913,-0.163023866374225,-5.09128897313451
"526",2021-10-14,20.9592788288351,17.7725797669172,2.36483168652608,-38.6219139625134,-11.539380519459,3.50149440702999,-10.1765396424056,5.28850392982565,12.7048858517744,11.6167346707651,-23.7067453356721,-0.929161263905011,9.89361889119128,2.6777274686929,16.6200684413606,14.7924347872284,14.8822470291682,-1.21173961184175,-0.364129764658916,8.75725034881404,-8.5926580025576,6.05693348820602,32.6978021417455,6.42414772630316,-75.1432628921408,-4.20402569761769,10.4312711044411,4.39509454528509,16.9929297212056,42.6928750325119,4.89653253250933,-65.315086475422,-4.32785994856698,2.08458244497596,0.876617588066613,34.1406932545737,40.6735788263027,9.72222988670665,-96.9577783022811,0.810095400672003,-3.83844072359656,9.62040488076505
"527",2021-10-15,17.2849263447069,2.13274785420486,-38.8963181259623,-14.2948458632298,-0.0278825702566719,-24.3254469929565,1.03946548290489,11.9783304948811,11.5036438016909,-27.7770889810237,-5.39492765986488,0.829448447054536,-11.7390638462094,13.4018024930224,13.8938612335972,15.5074849529297,-5.41210713854416,-8.20757496912207,-2.15128562886188,-28.380592456689,2.84387555472267,29.6976897616305,7.31620955347422,-74.4280354387769,-11.8046954806054,-4.97408226535811,-15.2342544399039,10.9912027532308,34.2677687664037,5.88495498263658,-64.3033017888398,-16.0894049944636,-14.5271864414117,-22.9498523821551,28.5376905830693,37.9667919531275,10.4509292114349,-90.6381074608958,-11.429443478073,-22.6886254687307,-14.4871277485347,21.9616138186738
"528",2021-10-16,1.92440936907913,-38.3368971814636,-14.1063947065239,2.84402730866859,-22.7379447354163,1.86081424162727,10.1222391409305,10.9520929912864,-25.2103681629724,-1.6285594246912,3.68475197597002,-11.1345958057471,12.837341962171,10.8620659122704,14.4864704974536,-5.24135368940453,-4.23557514467177,-3.77667596837419,-27.4951730496032,0.48727550593455,24.9966726520285,6.14537485026126,-76.9257854504652,-13.6831210458122,-7.13986690626174,-15.4491500412975,10.7489660507602,30.4497643684328,4.73888769718649,-63.5833160283604,-17.2689284138887,-19.8450199677486,-23.5490683414376,27.1720316799019,32.0217258328886,10.5322414202228,-90.6830508391234,-12.7762567931113,-23.7842762889808,-15.485757967913,21.1952080972087,38.4109507977906
"529",2021-10-17,-40.4725650478175,-14.3898048066164,1.04536497266253,-22.60404438324,0.810288998008503,9.34835502406054,10.1036657396456,-28.8291590256737,-3.54223537842081,3.41132401221029,-11.3777357673305,12.419104646896,10.3697603995112,14.0033309326611,-7.2065642655213,-5.03438893033812,-1.12214470799283,-26.2776548799096,0.876969363099471,24.2315333346937,5.4294065472852,-76.1765549269874,-10.2790470794881,-1.12495310124208,-12.3237832431407,10.5573655865988,29.3721205385968,3.81584719412058,-66.0171933735374,-14.3720461276703,-11.6426584703298,-18.7594582605503,27.7741185176492,30.2639894494277,9.32439715764128,-92.6267044309057,-10.0728632086174,-19.116001019494,-10.5445136664397,21.5760650869378,34.1775857337005,10.645633561176
"530",2021-10-18,-13.5609446057059,3.41882891147926,-18.8777955872614,0.935906596330148,9.16686739210787,10.5498101975164,-14.2148730266305,0.955808964034659,7.0945086880184,-9.6901268477119,9.64628437357531,11.1530680550391,13.3213231133289,6.47368362343112,-1.10638102224256,0.408361570659742,-25.2557883370813,-1.39985858980759,22.6030882735756,5.17437951562573,-69.5282621908458,-10.8898576656466,-3.35470271124189,-14.362819684221,7.98725415811241,27.7566665272218,4.3677567844906,-60.3910146929815,-17.4498910724413,-18.6616233220417,-22.1765832040395,26.5547862144506,29.1153082551125,9.83715116631993,-90.3568425555769,-13.0561383795931,-27.1315742483139,-14.447725536837,20.6349271198503,31.7934463225565,12.7534955005163,-59.9194781399399
"531",2021-10-19,5.09661706565517,-19.7254454879297,1.08530077988418,9.28944254919542,10.6135540234601,-11.6757694147664,2.34397393025319,9.28030650727402,-6.37590905502806,12.2848697890605,10.3697603995112,13.8003678172746,10.4386943829718,3.9923552289774,6.51039798020065,-20.6875315982239,-0.650400725036881,22.4042975887277,5.16378830780712,-59.260815528231,-2.39539289050076,6.53496178985407,-7.29517214272256,7.93991192835254,25.0171198929063,3.6496008441118,-60.3799801240025,-6.07256135802359,-2.3896091949047,-12.492481147153,26.6817763955717,24.3043557260289,8.29374596464895,-87.5266144458049,-2.6759726438843,-10.1699964287186,-2.51067594599262,21.1616015182266,27.705582691077,9.11518350353238,-61.1827548758454,-5.94268920567176
"532",2021-10-20,-20.6047893715008,0.932516456619906,10.4436156045903,10.3512841716588,-11.0712456147345,1.33800992117654,7.02713593879488,-6.37714879052415,11.7725951006883,10.383424533815,13.6695560471218,9.70250124764112,3.9329191196601,5.4294399043253,-23.396548844849,-0.958492931375151,22.6801467155636,4.62443872855449,-65.7241455888541,-1.59396101609274,5.62967753401393,-8.26473490243592,8.59386622630844,25.2974723489857,2.99613308674756,-62.7855426486356,-4.81489066733884,-2.28211344278617,-10.5420472079958,26.9017965418769,24.5514563956503,7.66277985332016,-94.9044338560337,-0.513881536062471,-7.75612879200644,-1.04901719210494,21.6752879622552,27.1497241125708,8.29371492888793,-64.7130099803776,-3.80468722707951,13.0966671209324
"533",2021-10-21,4.03136512666151,10.1619597877085,10.6165455627459,-9.57423058523361,3.08369019995905,8.72063387282311,4.48875332198512,13.4709701048582,10.6984363101879,13.7804516693246,12.2664801388628,4.84456537867531,6.62178592784532,-8.61799758576224,2.89933974471851,24.3984494944904,4.97883464860739,-54.6116286408902,-1.02479312630288,9.6449517189629,5.17839644118835,11.7749561129459,28.5547081751695,3.68042020070845,-61.1558803710751,-2.89603269627215,1.43651446444225,1.0648436057383,32.6771114501428,36.2523398063086,8.62227826493241,-90.0617377286711,2.23265123113325,-4.44048398493957,9.1449024823555,33.9100233269195,40.3857067277712,8.98310849574637,-66.7575310206038,-1.53899841013942,15.0868549815836,6.08818757998045
"534",2021-10-22,10.0290848511537,10.6165455627459,-10.5825576064423,2.49436975363406,9.0262818171698,4.48875332198512,12.7457648085755,9.89139882059182,14.0416602362947,10.8260329959246,5.88976176095845,7.19537073948575,-10.0956468227914,3.52078261333143,24.224043903371,5.03561592253289,-54.8287671232876,-0.51684701809492,8.83445067567122,4.39509454528509,12.9751405873427,27.9653185376231,3.75897883343285,-58.6582218398647,-2.40300796101414,1.16237188714164,-0.827784840888977,33.6094740200681,37.4243120422454,8.45215890131762,-86.0112383031662,1.86296012187084,-4.16181720228258,8.84244483205314,36.3489153641372,40.426011406057,9.84172581288486,-63.0454354439243,-0.79782904873714,15.2425032156412,5.95583567606785,33.3863282317381
"535",2021-10-23,10.6165455627459,-10.8941955031095,2.98950442457744,8.69894556341755,4.21989770411108,12.7352498026265,4.68668118790841,13.6867465747552,9.79961477110089,4.80086604513717,7.14279449870441,-11.1059969330182,2.90607638412091,23.5369871246705,5.00931138947318,-65.4073063256815,-0.76745055920973,7.37877905254635,4.6468911386968,12.3571216043322,27.5953727331867,3.54769869382975,-60.3743383496565,-2.08245186032066,1.31258635555219,0.286581315040465,32.6771114501428,33.8032415929487,8.04682110909382,-93.4405901645793,3.84378275008914,-4.12724330651821,8.92481922194133,31.5332177969899,38.2421397054491,8.77882865900634,-64.6297284025,1.96357814510321,15.2333338933869,5.34407464506314,31.5754051087317,33.2353697374964
"536",2021-10-24,-9.75295008770531,2.98498138890783,8.50677796288087,4.46540581349926,11.084651010219,2.90833466149569,12.6543375002143,9.78117174962207,4.48226425662021,5.54079463158594,-13.9515451960405,-1.39615639988823,15.9975180534713,3.39146173456908,-65.0452919725092,-1.01371574981643,5.77769659630207,2.27002895215095,10.827575946919,25.4591632578451,1.8290789557595,-63.0273249054583,-2.61907200021605,-0.942759120769706,-1.76983997277578,29.2678871806908,26.0713443132599,6.91577773976194,-95.3153412303865,1.47274112168718,-4.66601651030864,7.20091344577433,26.9167215793774,37.0655351989254,7.65930321292819,-69.1679167070737,-1.46136728008973,15.1201408348159,3.72749715345163,26.2804764681524,31.0596849110704,-1.24702205089245
"537",2021-10-25,2.49436975363406,6.99761275609815,3.92364983527542,11.7212432309215,3.67705466716251,12.62729564278,14.3135354875694,-0.304254781116708,3.56966314530596,-17.0171734202032,-1.95314885388277,16.6515579562957,3.81417720194168,-45.9835078778812,-5.82461835275383,3.00149582354218,-4.98469831210379,7.12046376466623,23.0185758795487,1.99893326530966,-53.7162606001788,-11.7796377483503,-14.6594299361104,-15.6143014205697,24.6765099949145,20.7067919467854,7.48913145449229,-90.3174310483019,-13.4278606696414,-24.5701413403294,-7.93813092852112,20.7136455889718,24.1930162715447,8.8158116645995,-60.1384209118176,-15.6283516958884,-0.626653324944979,-11.9175307074554,15.8249597872598,20.052405489192,2.48332817468134,-67.0175989106299
"538",2021-10-26,7.65745751688875,2.43631301651431,12.419104646896,2.59069577998548,12.62729564278,10.5691692722845,2.00649115877425,6.13790113613714,-18.2371031587167,-1.57453733396016,18.9886763508337,3.40940194373122,-62.1209500210389,-5.27973611162759,4.46551213443652,-3.34996039086417,9.2846224225654,23.6559633611556,2.02610021508617,-61.8794419040273,-8.25164516622705,-4.14939555622896,-8.56777792163415,27.4126056214059,23.7128409584937,6.95007845366267,-90.3819203705616,-4.12727292371188,-10.1522831018868,-0.29854329845502,23.9965339096971,29.5447061785487,7.98165237868878,-65.3535017982012,-7.76289002312321,10.8884130507427,-2.63303205263847,19.2591700541147,26.1926313487739,1.09984805425026,-73.6442328592556,25.2285503554539
"539",2021-10-27,1.89130505184625,11.8009223738199,3.70436434149709,12.9963681259324,12.2246762801719,-4.23558907718683,-1.6074546541758,-23.4366742998062,-4.02930195814883,19.3533088601286,4.08945001181225,-59.8549254289588,-11.4274339786903,-4.59775675835786,-12.7586935806186,6.41283584754083,23.9551787713934,2.7962884589742,-61.7287667981845,-15.4389679338873,-16.3540730960292,-20.1315825779106,24.0712773344287,22.3077482271696,7.9689091721805,-90.407539079595,-12.0414447313547,-27.3340155396527,-12.4176627972628,19.3643304603003,27.0680969770073,8.94412116642352,-60.815200009904,-15.7389618411165,-3.46884141708499,-16.7665225758996,15.521765585782,22.4935273454445,2.76761679657091,-66.153236358367,19.6958304667696,-62.490219842597
"540",2021-10-28,11.540375398917,1.23981299474048,12.8166881012398,13.1528291262729,-3.70263554421449,-1.33946581622485,-23.9976299902317,-5.12147356313297,14.5858599536629,3.93619792703557,-57.4767014197329,-11.2553618731175,-5.13738867715883,-11.7020430615127,6.50464409334803,20.3333741058096,2.3961875829763,-58.8460902768654,-17.4821229771132,-16.3808374549508,-19.3620064990056,24.0581378196351,20.1976012605384,7.52146944721899,-88.3734209581692,-12.6470535273759,-25.9508918283282,-11.6521281074715,18.1945030180026,21.681931776037,8.7055128464311,-60.2623434182536,-16.7907560645488,1.64837780470183,-14.4317987162822,13.2998532340621,13.5562515209548,2.27329287699586,-65.7791383065324,18.9747308529035,-61.8693524385192,-9.88561679132542
"541",2021-10-29,2.31758132780817,12.62729564278,14.5082293389903,-5.3887589681858,-1.50962726729121,-25.0178151072109,-5.39045045015936,16.6700017436695,3.8930083239385,-49.1718640422647,-12.5005741934496,-5.6152870203985,-10.7044398700901,6.17721443660925,22.8450192706789,2.44494045030891,-57.6417701080254,-16.9237979708866,-17.6809272827628,-18.9999978775292,24.551280170559,20.5930542911168,7.66535971878086,-88.6589269645518,-12.1743142063809,-26.1416425147315,-10.5668776956642,19.6918737974117,23.6841110204668,8.89151609196029,-61.9306882684653,-15.5897479636183,-0.710409343187792,-14.2045282790726,14.950793972737,19.0827716822024,2.5748590750068,-67.6788712915173,19.6618384435643,-67.1563521163494,-8.82203553008167,-10.445872746751
"542",2021-10-30,12.62729564278,11.6295611649694,-5.90177855521212,-2.05840143512059,-24.0719272800478,-6.26604394485974,13.6765154620817,4.07238197515219,-62.1195474309224,-11.1398943046572,-7.62721905175648,-12.1070236824137,2.47118827298244,17.4284602190983,2.42902445953075,-61.7200313184694,-14.7861283904828,-13.6333005046952,-17.4426773695795,23.8365753237101,15.4726044077622,7.50830799454779,-89.4278570269513,-11.0378109345232,-21.2958715071265,-8.00574686997367,20.0997522338491,21.6721793736216,8.19851273897531,-60.3143034884897,-14.7377064533176,1.95704202082279,-11.6102143224207,15.4324078534331,16.7998582205623,1.9146805856477,-66.2017380482545,19.7718525129693,-59.3758955555897,-4.92838275129128,-9.12961668531256,22.6027682846017
