"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"545",2021-11-02,0.419623280845124,-24.4756505897954,-6.30427746984534,13.1656063981539,-5.6990396243136,-69.3599221562485,-12.9036397667061,-5.63671728441381,-11.6350367625458,4.46571850793934,16.0501883415576,-3.00761787708202,-64.6044365712704,-17.8776230386288,-17.8606983481062,-22.037694020363,23.4327690411924,17.694662530406,6.21360734171766,-96.2939783740725,-12.5617511371371,-26.6405001625391,-15.0174084371502,18.8976547879491,20.5847849288043,7.19982952775911,-64.5143412476195,-16.7907560645488,-1.55475550859402,-16.8837348729885,15.1374909503728,15.1512490345243,0.435788851684067,-67.7443730794311,19.5358904115249,-64.7338109629812,-11.7825422908172,-9.95942007296538,19.5198846140346,3.30257804680588,-60.6054621431711,7.46157517261067
"546",2021-11-03,-24.1881687099232,-7.80791853997478,13.1148738096519,-5.70765801585305,-70.316517836271,-11.9546419985869,-1.88700855038408,-10.4875739421187,2.13143800767653,15.000118225024,-6.7560829965969,-64.3033017888398,-15.7723654084483,-12.8160333625544,-18.4763206544002,23.098207533023,12.9321598073043,0.567570401355326,-93.8796916412201,-11.8813271821688,-20.7843999102601,-10.0400263091009,18.4394850944938,20.115497433968,4.45598046125854,-62.5825697254313,-15.5386572479135,1.55038397898181,-15.0666209875424,14.5495468848155,15.0477712060775,-0.662599538535133,-67.8865964003052,19.6750091420142,-63.132488532286,-10.2202730466026,-10.3074018443928,18.6540644089394,2.42975872870558,-59.7824997113568,7.55691245472873,30.8433575594211
"547",2021-11-04,-2.17824065473028,13.2347789095141,-6.60933459684585,-69.5794567300949,-5.54233391591182,1.68470211883652,1.4599461477836,8.16779359695321,15.000118225024,-8.56876670396375,-64.2534352137129,-9.76231736629368,-8.59251723503502,-5.18769009379201,28.4712310028166,19.7524522184836,-3.34316349448986,-95.8457616034067,-8.07180440161198,-14.8533256413426,1.32444463415281,25.3264582619468,25.8111745831281,-2.20129930445141,-68.4868080329969,-15.6781658405189,6.02876715397554,-3.73459085275537,21.3615146470152,23.6458635320009,-9.58114090623447,-77.7684960640325,19.2380557259999,-54.9920480288828,-0.563908720255286,-2.73807285953888,24.2205118550357,-6.67839109960302,-70.1638075792655,6.17647767212004,34.6653398999887,21.785047868515
"548",2021-11-05,13.3911542164339,-6.45286305792023,-68.6101111163059,-5.71863864748459,2.6176517051401,0.703340741896333,11.04242911125,25.5027018965113,-5.37115410258045,-64.507620545029,-10.273417924735,-7.69115466617605,-4.52656696713778,30.5081542822308,31.0219883922142,1.07319460003347,-97.445013202732,-6.8316820985987,-12.6254641521183,2.05593206198548,27.2142781833997,34.9650922287375,1.09249758224466,-70.5502860133718,-11.6626474188736,8.346311020175,-1.23580840294361,23.2316958085789,30.8235322124999,-8.46877139668158,-78.2810029365259,23.3248485627927,-47.98137551202,5.95382173642385,2.17614079145003,32.0878126765013,-6.66623112808478,-70.9771637609912,11.7271532473402,39.0522666297187,25.8301236396362,38.4246974567321
"549",2021-11-06,-7.11952517412165,-69.8080789190705,-5.51001502746284,2.90034260776841,1.11485535067761,11.3776964503556,14.9223261591964,-9.21380493828591,-65.0656035056344,-11.3139217972147,-8.130724719243,-4.6791991493137,30.3883135130201,25.2646759723019,-3.91992391926171,-100.849941239237,-11.3288676167119,-14.8467248755012,2.66020709686056,27.8107620127046,31.9901801657877,-2.71827549844008,-71.9591348551157,-15.7529985483882,6.37076545016799,-2.69361063248792,23.2443582441047,28.5235893474972,-10.4536272358067,-79.7874108706863,19.4265800706156,-53.7531718392832,1.81267724381084,0.239628712374375,29.0757847958143,-7.27689607309306,-79.3203970515851,6.92066897408907,35.0297136955071,22.0903002932307,36.6683133176748,48.6414557174228
"550",2021-11-07,-70.9101641030436,-5.31517205023154,2.07257459370866,1.11474898343304,11.2686780326698,16.2254523926017,-2.46558331255906,-64.7066860058568,-8.064032075115,-7.41275158100556,-5.63282528457029,30.2113691337741,23.5266664193282,2.98260039401582,-98.1224010450729,-4.91480925267674,-13.7219047749864,1.00746782664709,26.267165713382,30.095041021535,3.94206129351277,-71.8543962562751,-10.6141198795006,7.78121692183333,-3.26091008937657,22.1537924862976,24.8531551215177,-8.65486976748547,-80.9690535351254,22.096604748889,-53.467529877422,-1.6362980369284,-0.959518625520363,26.0041227507555,-7.00176378892376,-75.6699663148258,8.31781918847716,34.5356274640702,19.3853455194911,35.8382367368609,46.103303089487,14.1164970922273
"551",2021-11-08,-2.56648066444572,2.10049663316284,2.18162257659961,10.9782349965783,15.953305965756,-1.95944379061854,-36.14744684548,-8.13393288501992,-8.08118413979949,-3.54673362354584,26.9017965418769,16.9128279256577,2.98260039401582,-74.3483210157007,-5.39707963741263,-14.1688529318847,3.11853064835636,24.3082975302459,23.345346591559,3.94206129351277,-56.0795500267203,-10.5213204093055,6.52484242269238,-2.43844402124079,20.1783445590965,20.5403136781889,-2.81865618678696,-67.2641935635104,22.0378479388632,-53.2356749459215,-1.44148173489093,-4.73814221133683,23.4751087327647,0.609526282049088,-61.9120370651699,7.53141484243517,34.433991258455,18.9090791245992,33.6184434531195,44.4025467557297,20.3265448797281,-20.2026418901999
"552",2021-11-09,4.00150076025355,1.5047419530647,10.6950444821328,14.8290973913497,-4.25955664805679,-32.472304980018,-7.37314665610399,-8.30314722020801,-2.48584842586953,24.4384889782107,10.4473164248933,-0.0657612764493604,-70.5082437170239,-3.39509707531575,-13.5888783581873,3.39760889852953,23.520453886502,11.6463536255777,2.14418017604536,-56.1213739371218,-7.28446017209739,6.80177026725136,-1.35664983928336,18.864845754915,8.68929142022791,-5.22151329837956,-65.6000485869301,25.154329595954,-53.1479373456269,2.12711267144863,-3.34969184076097,13.4431988971961,-1.77304625362807,-62.1664651227797,11.5845985501299,36.6064163444219,20.5832280404801,34.2007663852355,40.2937706811043,19.4378671222725,-22.1633007792361,35.4331661523593
"553",2021-11-10,0.377066816863958,10.6214729189602,15.0894326835807,-4.86715094875615,-36.8591474087039,-7.6890703347947,-8.73099636720455,0.420143096982059,25.0562641806517,10.7433116341369,1.62840556036885,-70.5553998436324,-2.39785573574483,-14.8533256413426,3.78882096035979,24.0137237846719,14.6256140941279,2.92724878565848,-56.0254217295882,-7.09627092591724,6.34036698446598,-0.57376338885362,19.8976723091268,15.1512490345243,-3.05943236069294,-65.2082951528144,25.1196209318037,-53.9193757063447,1.08719507521587,-3.39112041479675,21.4969143189005,-0.0920039671017451,-59.8776591470879,11.0255303206009,36.0266025116197,20.0653411687109,33.9389546459219,44.658500088968,20.2467591020769,-19.8834582958937,33.2176452597107,32.7686499140534
"554",2021-11-11,11.041809237605,16.036690226792,-2.89873074031774,-30.1409807893611,-7.8684857268889,-8.59424885550709,-1.39824132068624,25.0943950566574,10.716285147038,2.98260039401582,-70.5082437170239,-3.39509707531575,-14.8533256413426,4.23700697113566,24.7452489522655,20.1124346439365,3.94206129351277,-55.3282258780029,-7.14054768801271,6.34036698446598,-0.332114103765499,19.819768047844,15.7809825103425,-2.87312002307324,-65.0140007074939,25.4244838635702,-53.9358421674363,5.74601768091721,-0.188685558339764,22.9945466091013,-0.0920039671017451,-60.5083092122099,12.6061756257694,37.1707561310476,24.8175503319705,38.1982637065422,47.8355427497929,19.7733105530427,-19.3729580037415,37.7456014495096,36.6445484183025,50.7440375884217
"555",2021-11-12,14.2945876583988,-5.25059569015995,-37.8957294152049,-7.6890703347947,-8.68018052143421,1.26422320752033,23.9865234909831,9.86022441846121,-0.114915761184483,-70.6681352759625,-2.14014067007358,-14.8533256413426,4.19005415095913,18.2670295298594,10.1625547450085,0.571132092309979,-56.9741422178021,-6.91077976008639,6.34036698446598,-0.121432577948402,12.3756362909064,-0.371364256768911,-5.44783840757103,-65.0140007074939,25.4515096202913,-53.9358421674363,3.28470987630089,-12.9709762725599,-0.838284676152399,-3.10817032424186,-61.0870912659589,12.4914185295534,36.6581224572055,22.6721091151824,28.1850404833767,25.0964418600599,16.7885813793028,-20.2768718605918,35.7822714399031,35.3043330057966,46.5212212072612,-2.50236446989897
"556",2021-11-13,-2.98024801581552,-44.5554493712997,-7.6890703347947,-8.59424885550709,0.861072258103776,23.6505153933419,6.68232509601014,2.04273471257263,-74.4926352358052,-2.35160495694545,-15.0069594201704,4.20257490300621,17.7938269327078,5.21099692870222,2.80592391037093,-59.7743530911935,-6.93456820680228,6.34036698446598,0.488538234434659,12.573488606625,-6.09482293441114,-3.10720851271372,-66.8419774028155,25.4794908982726,-53.9358421674363,5.61846133522269,-12.9709762725599,-6.65692353020638,-1.06165518325073,-62.1664651227797,13.4345952792992,36.608683603935,23.9822042661485,28.6290331888666,20.9420980559564,18.9327739567247,-20.9336102641154,36.5032238492736,35.3568563078743,47.3459932284282,0.700129389047248,-353.400619282861
"557",2021-11-14,-34.6457919250052,-7.6890703347947,-8.59424885550709,0.120888862475907,23.0280550747174,9.96868314131305,2.98260039401582,-70.5082437170239,-3.18822455351838,-14.9442101744891,4.23700697113566,17.941941889173,7.12286798146067,4.69297694435792,-56.8071148104512,-7.14054768801271,6.27670755680344,0.532430498876501,12.5581077616927,-2.88793076084772,-2.39270590055995,-65.3982636565501,25.2298054455415,-54.1144981564723,5.38690325969712,-12.9709762725599,-2.55384518836907,0.258761157473664,-60.3703444881292,12.7879966459118,36.6813240795556,24.4226574326821,29.7876570426071,25.5415439726412,19.7733105530427,-18.7661113320665,36.8185593260377,35.4132167404259,47.6732503544616,-1.63985839452492,-354.20694762884,-16.8367722548305
"558",2021-11-15,-4.90275289648281,-7.63551553588242,-0.144274953358719,22.7726077485037,9.2337001553476,2.98260039401582,-52.4477811870494,-3.36689823568179,-15.2048164224002,4.16657774087087,15.6558818102744,9.55762299134384,4.27868933073253,-42.7709114393657,-6.91834627742954,6.34036698446598,-0.463942041252266,12.0613114001358,-4.07239480283137,-2.55252641073499,-62.0090695602883,25.5483659036959,-54.130739610021,2.85364171185975,-14.1945336182841,-5.20390916758938,0.537524827596934,-56.9548845528258,12.1151406754563,36.2131727777708,21.8721503879942,27.3790894558549,22.980326979908,20.277896425125,-16.4341663352335,33.9029380584959,32.5279612237177,43.6977144976718,-7.59764932284208,-355.451532843265,-16.8367722548305,-1.66012422680746
"559",2021-11-16,-7.08003333369409,1.87939484112244,22.3680527031256,9.94970466832384,2.98260039401582,-48.8792921172068,-1.01702194323497,-15.2127430646173,4.23700697113566,15.8285207833628,10.9827412411925,4.13842764855762,-42.3795473443777,-6.69614486684639,6.34036698446598,2.44523039408321,12.2957730376981,-2.83770486599728,-2.49962775636156,-59.7544655224586,25.8571800449973,-53.9358421674363,5.24622985940138,-13.3383582969388,-3.0597463806269,0.141839449281871,-55.1441697100807,12.7305801859021,36.5098058973939,24.4776828817661,28.555006030667,23.2619021784757,19.9607429392659,-17.1322565439628,35.6902991105508,34.5670168008552,47.2147649706746,-2.46396783226276,-356.610489989836,-17.1116628853031,-2.82630821922227,40.2857487638875
"560",2021-11-17,1.5899481904875,22.8493696944803,9.85987957152093,3.59279146041538,-45.9740272512256,-0.296790086109107,-11.2925749396774,5.64113881931119,16.3896188618572,10.972776145025,3.00331929122887,-42.4542609011433,-6.1819208548232,7.39177430586022,1.64360206765214,12.0318490536273,-1.68279143257189,-2.69826809983399,-58.3945020763099,25.9348561759729,-52.8499966760249,6.52545425201321,-13.5657591923071,-1.86940226141459,0.537524827596934,-56.8493525276034,14.6318531337532,37.2033416886045,26.3958256350351,28.555006030667,24.2466217232973,20.277896425125,-17.144495018683,38.5166687802585,36.0746123514342,50.8246461195175,-2.46787440724052,-350.77240173021,-16.8367722548305,-3.41632320469903,42.5407871029579,28.641529292958
"561",2021-11-18,22.4943440389104,8.8213274276511,3.31320394457289,-45.9740272512256,-1.28739587497434,-11.2925749396774,5.93235301536055,16.868745442245,10.2747861482485,2.77996240868533,-41.812768363214,-6.25656960266864,8.21614989274973,2.76755035619641,12.491813080479,-2.86743887084317,-2.97217200352664,-58.3206396426729,25.7026386848722,-52.6400799799539,5.420010580883,-13.7057403213178,-5.01973623329919,0.0833785951859594,-54.7192328233632,14.0009098856399,37.062437807812,25.2699569689962,28.4166373308864,22.600250060852,20.0544591323776,-14.7361055872258,38.20812580762,35.6988211218005,47.329589696209,-3.18058146255598,-364.324422278425,-16.5791041180053,-0.356803771954149,41.660791388455,27.3490690827371,10.7185017320922
"562",2021-11-19,8.35986038693253,3.12092900909254,-51.0509632831285,-2.28363062761326,-11.720899779771,6.47782061306413,12.015884050713,10.9129855680199,-0.115519530545679,-41.812768363214,-6.49527538629746,6.79289030603197,1.00582072958966,8.31226918168834,-3.15127284077323,-3.08924116229119,-60.098718839369,25.7126355032446,-52.4451007164445,7.24545592202301,-14.9960487725644,-6.5515572531588,0.262239772813963,-55.523983722546,14.4398925383431,37.3192364373796,26.4098812376082,27.6823194695322,22.4730997144047,20.0290031919179,-17.2001266811024,37.530553835672,35.9411125837567,49.284956108748,-4.84004114834421,-359.740492117144,-16.9214123337148,-3.43896266960786,39.213046804079,27.9716102237331,13.5405945930151,-114.058463304947
"563",2021-11-20,3.53743794066953,-45.3658287726131,-1.32048359389349,-11.6531026651832,6.31796760255408,8.65056406336488,9.50930921165612,0.806082362133304,-38.1514223637216,-6.69614486684639,6.34036698446598,2.42600485676572,5.67584165053932,-6.09482293441114,-3.04441364885525,-54.5889076890948,25.4651839042702,-54.2927092442304,7.31475977095941,-17.4338100965267,-9.92908836790763,0.568164350056872,-54.0159695678859,13.5750834061837,36.7341680207244,26.3858426805574,27.4106335951432,19.3266421199416,20.4080647339926,-14.9904252655148,37.6502577338814,35.3231758872055,48.7086969954056,-5.47494647102866,-374.027465903988,-16.551396427448,-0.555053889666488,41.6268386164757,27.8041340122605,13.4611163959495,-117.40711187355,-57.1125134976109
"564",2021-11-21,-48.0175741393638,-1.45813390667372,-12.2323446683363,5.88299434819978,6.61039761195604,8.6952987118321,0.340277891608054,-41.812768363214,-6.69614486684639,6.42894101950915,2.27449794947754,5.49861450325409,-8.958936865828,-3.86314643380824,-58.5246621290452,25.7893315793062,-53.9358421674363,6.33684596215932,-18.9194442365918,-11.1701017604656,-0.488182766032476,-54.605551268106,14.2406915130863,36.806439017017,25.6679825789994,26.1377300454176,17.3122524009485,19.5643360676984,-15.2435149586813,38.2427047925489,35.5768073551031,47.8157419674748,-6.73742561771775,-393.552839955563,-17.6614441462484,-0.479105257386861,41.927526139228,28.0477050649295,12.3565815717506,-120.49965314324,-66.1555355830429,3.03859252793894
"565",2021-11-22,0.795806908175492,-11.0786872335847,6.35342474258408,11.4635467460924,9.05218307291741,1.73215095535485,-22.1532608000396,-4.11447962354717,8.59484414641295,2.02859647531817,0.277587629969542,-7.33909620898713,-5.15012849733156,-41.6984452892698,25.8571800449973,-54.1794639706672,6.92329046767128,-16.2359311665155,-8.82191280318332,-0.686272165497826,-41.1880657660997,14.1949652994594,36.7634618533587,26.2299074416221,24.3558612888891,17.1533573678983,19.9366605700184,-11.3796640004713,37.9457213026025,35.2837762695856,49.3572623945332,-5.2788801936238,-388.325206230647,-17.421873013111,0.867459155438308,41.5710378736562,27.3602557355598,11.546671525832,-119.105904083,-62.0899797616662,3.39921540886783,-21.8892193247638
"566",2021-11-23,-11.2925749396774,5.23170667034011,9.8556893961359,8.32732906748441,0.965954726506792,-22.512797868982,-4.81862656561128,7.16674943014545,2.79146472127338,0.138226892815783,-6.87825484324909,-5.38350181021787,-47.6950509523464,25.3528507589421,-53.9358421674363,7.27026771877284,-17.4669073295725,-9.23335024554618,-0.0625410630329534,-50.3252401815718,12.982382116287,36.806439017017,26.1009001048955,23.9204529059735,18.0249205491835,20.0544591323776,-14.5217420124619,37.901016762027,36.0080893946665,49.2012799355384,-5.72427489589763,-380.799867634198,-17.5801615612681,-2.74620149338769,40.5935451812734,27.9716102237331,11.7428386832852,-123.413073367324,-61.0489017632568,3.10862384693057,-26.8788556541401,4.14007803484091
"567",2021-11-24,7.12317451509572,5.47642267851025,9.84418528367202,0.988957551319242,-20.3448185739154,-4.55529615334015,12.9375745571376,3.43711899076006,0.868341657581817,-4.46584067800196,-4.95960912268526,-43.2414940907212,25.7439481931868,-48.5923783808662,7.71668377180438,-20.0149745132143,-5.87179532180536,-1.93746823604788,-44.6470348741819,14.331983372286,36.806439017017,26.4399294339218,24.2164114934701,20.5834506813577,18.8914185111766,-11.1712846347607,38.0296257201753,35.6885633834287,50.2716763901479,-3.6200362552051,-383.848535703311,-17.6614441462484,-0.283623260383957,41.2460370672454,27.9716102237331,13.0653812063933,-115.929781155597,-62.0899797616662,2.61994108910985,-22.9049614536994,5.76535051565275,25.5942116609825
